"iati-identifier","title","reporting-org","total-commitment","total-spend","currency","link","activity-status"
"XI-IATI-CWSEC-YYCWG1043","Maximising the development potential of sport","The Commonwealth Secretariat","941,649","941,649","USD","https://d-portal.org/ctrack.html#view=act&aid=XI-IATI-CWSEC-YYCWG1043",2
"XI-IATI-CWSEC-YYPAF1024","Commonwealth Youth Programme","The Commonwealth Secretariat","4,018,745","4,018,745","USD","https://d-portal.org/ctrack.html#view=act&aid=XI-IATI-CWSEC-YYPAF1024",2
"XI-IATI-EC_ECHO-ECHO/-CR/EDF/2013/01000","Humanitarian assistance to the most vulnerable victims of natural disasters, especially hurricane Sandy in Jamaica and Dominican Republic","European Commission - Humanitarian Aid & Civil Protection",0,0,"USD","https://d-portal.org/ctrack.html#view=act&aid=XI-IATI-EC_ECHO-ECHO%2F-CR%2FEDF%2F2013%2F01000",3
"XI-IATI-EC_ECHO-ECHO/-CR/EDF/2013/01003","Emergency and Early Recovery Response to the Passage of Hurricane Sandy in Jamaica","European Commission - Humanitarian Aid & Civil Protection","685,097",0,"USD","https://d-portal.org/ctrack.html#view=act&aid=XI-IATI-EC_ECHO-ECHO%2F-CR%2FEDF%2F2013%2F01003",3
"XI-IATI-EC_ECHO-ECHO/DIP/BUD/2013/94000","Humanitarian Implementation Plan (HIP) DIPECHO Caribbean","European Commission - Humanitarian Aid & Civil Protection",0,0,"USD","https://d-portal.org/ctrack.html#view=act&aid=XI-IATI-EC_ECHO-ECHO%2FDIP%2FBUD%2F2013%2F94000",3
"XI-IATI-EC_ECHO-ECHO/DIP/BUD/2013/94010","Mainstreaming vulnerable populations in Disaster Risk Reduction in Jamaica.","European Commission - Humanitarian Aid & Civil Protection","548,077","525,469","USD","https://d-portal.org/ctrack.html#view=act&aid=XI-IATI-EC_ECHO-ECHO%2FDIP%2FBUD%2F2013%2F94010",3
"XI-IATI-EC_INTPA-2013-ACT-D-24136-00","EPA Capacity building II","European Commission - International Partnerships","5,816,333",0,"USD","https://d-portal.org/ctrack.html#view=act&aid=XI-IATI-EC_INTPA-2013-ACT-D-24136-00",2
"XI-IATI-EC_INTPA-2013-ACT-D-24523-00","Justice, Security, Accountability and Transparency (JSAT) Project","European Commission - International Partnerships","19,403,542",0,"USD","https://d-portal.org/ctrack.html#view=act&aid=XI-IATI-EC_INTPA-2013-ACT-D-24523-00",2
"XI-IATI-EC_INTPA-2013-ACT-D-24834-00","Poverty Reduction Programme IV","European Commission - International Partnerships","19,632,966",0,"USD","https://d-portal.org/ctrack.html#view=act&aid=XI-IATI-EC_INTPA-2013-ACT-D-24834-00",2
"XI-IATI-EC_INTPA-2015-ACT-D-38731-01","Justice Sector Reform Contract","European Commission - International Partnerships","26,866,846",0,"USD","https://d-portal.org/ctrack.html#view=act&aid=XI-IATI-EC_INTPA-2015-ACT-D-38731-01",2
"XI-IATI-EC_INTPA-2016-ACT-D-38861-00","Technical Cooperation Facility","European Commission - International Partnerships","1,897,458",0,"USD","https://d-portal.org/ctrack.html#view=act&aid=XI-IATI-EC_INTPA-2016-ACT-D-38861-00",2
"XI-IATI-EC_INTPA-2016-PCC-375899","Supply of Digital Audio and Video Technology for the Courts of Jamaica","European Commission - International Partnerships","1,991,955","2,062,710","USD","https://d-portal.org/ctrack.html#view=act&aid=XI-IATI-EC_INTPA-2016-PCC-375899",2
"XI-IATI-EC_INTPA-2017-ACT-D-39228-00","Addressing Environmental and Climate Change challenges through Improved Forest Management in Jamaica","European Commission - International Partnerships","19,603,068",0,"USD","https://d-portal.org/ctrack.html#view=act&aid=XI-IATI-EC_INTPA-2017-ACT-D-39228-00",2
"XI-IATI-EC_INTPA-2017-PCC-390892","Delegation Agreement with Inter-American Development Bank (IDB) to implement project Energy Management and Efficiency Programme","European Commission - International Partnerships","10,861,639","4,145,402","USD","https://d-portal.org/ctrack.html#view=act&aid=XI-IATI-EC_INTPA-2017-PCC-390892",2
"XI-IATI-EC_INTPA-2018-PCC-397327","Rehabilitation and Construction of Infrastructure at the National Police College of Jamaica","European Commission - International Partnerships","1,298,906","994,419","USD","https://d-portal.org/ctrack.html#view=act&aid=XI-IATI-EC_INTPA-2018-PCC-397327",2
"XI-IATI-EC_INTPA-2018-PCC-403834","BS Addressing Environmental and Climate Change challenges through Improved Forest Management in Jamaica","European Commission - International Partnerships","15,938,080","15,730,667","USD","https://d-portal.org/ctrack.html#view=act&aid=XI-IATI-EC_INTPA-2018-PCC-403834",2
"XI-IATI-EC_INTPA-2019-ACT-D-42051-00","Programme in Support to Citizen Security in Jamaica","European Commission - International Partnerships","22,225,144",0,"USD","https://d-portal.org/ctrack.html#view=act&aid=XI-IATI-EC_INTPA-2019-ACT-D-42051-00",2
"XI-IATI-EC_INTPA-2019-PCC-407603","Civil Society Organizations as Actors of Governance and Development","European Commission - International Partnerships","413,463","371,285","USD","https://d-portal.org/ctrack.html#view=act&aid=XI-IATI-EC_INTPA-2019-PCC-407603",2
"XI-IATI-EC_INTPA-2019-PCC-411085","Link UP: Prevention, response and accountability to improve human rights between Security Forces, Civil Society Organisations and Community-Based Organizations in communities undergoing ESMs in Jamaica","European Commission - International Partnerships","474,429","421,483","USD","https://d-portal.org/ctrack.html#view=act&aid=XI-IATI-EC_INTPA-2019-PCC-411085",2
"XI-IATI-EC_INTPA-2019-PCC-411086","Promoting the Protection of Economic, Social and Cultural Rights of LGBT Jamaicans","European Commission - International Partnerships","499,728","442,219","USD","https://d-portal.org/ctrack.html#view=act&aid=XI-IATI-EC_INTPA-2019-PCC-411086",2
"XI-IATI-EC_INTPA-2020-ACT-D-42226-00","A Jamaican Path from Hills to Oceans","European Commission - International Partnerships","5,961,127",0,"USD","https://d-portal.org/ctrack.html#view=act&aid=XI-IATI-EC_INTPA-2020-ACT-D-42226-00",2
"XI-IATI-EC_INTPA-2020-PCC-421423","SRPC - Support to Citizen Security in Jamaica","European Commission - International Partnerships","19,099,940","7,506,197","USD","https://d-portal.org/ctrack.html#view=act&aid=XI-IATI-EC_INTPA-2020-PCC-421423",2
"XI-IATI-MIF-JA-L1060","Expanding Access to Financial Services for Rural Microentreprises in Jamaica","Multilateral Investment Fund","450,000",0,"USD","https://d-portal.org/ctrack.html#view=act&aid=XI-IATI-MIF-JA-L1060",4
"XI-IATI-MIF-JA-L1061","Advancing Financial Inclusion for Rural Micro Entrepreneurs in Jamaica","Multilateral Investment Fund","888,000","1,776,000","USD","https://d-portal.org/ctrack.html#view=act&aid=XI-IATI-MIF-JA-L1061",4
"XI-IATI-WBTF-P146688","Jamaica Strategic Public Sector Transformation","World Bank Trust Funds","2,376,857","2,376,857","USD","https://d-portal.org/ctrack.html#view=act&aid=XI-IATI-WBTF-P146688",3
"XI-IATI-WBTF-TF072272","Jamaica Strengthening Public Investment Management (PIM) System and Budget Processes","World Bank Trust Funds","2,530,435",0,"USD","https://d-portal.org/ctrack.html#view=act&aid=XI-IATI-WBTF-TF072272",3
"XM-DAC-21-1-2020990554B4FELLOW-EME1HQ34","Fellowships","Ireland - Department of Foreign Affairs","2,615","2,615","USD","https://d-portal.org/ctrack.html#view=act&aid=XM-DAC-21-1-2020990554B4FELLOW-EME1HQ34",4
"XM-DAC-301-2-107096-001","Sustainable Water Management under Climate Change in Small Island States of the Caribbean","Canada - International Development Research Centre/Centre de recherches pour le développement international","1,311,621","1,311,621","USD","https://d-portal.org/ctrack.html#view=act&aid=XM-DAC-301-2-107096-001",4
"XM-DAC-301-2-107775-001","Hungry Cities Initiative: Informality, Inclusive Growth, and Food Security in Cities of the Global South","Canada - International Development Research Centre/Centre de recherches pour le développement international","935,280","829,855","USD","https://d-portal.org/ctrack.html#view=act&aid=XM-DAC-301-2-107775-001",4
"XM-DAC-301-2-108583-001","Community voices and initiatives for building safer spaces in Latin America and the Caribbean","Canada - International Development Research Centre/Centre de recherches pour le développement international","423,756","423,756","USD","https://d-portal.org/ctrack.html#view=act&aid=XM-DAC-301-2-108583-001",4
"XM-DAC-301-2-108690-001","Improving household nutrition security and public health in the CARICOM","Canada - International Development Research Centre/Centre de recherches pour le développement international","3,120,087","3,120,087","USD","https://d-portal.org/ctrack.html#view=act&aid=XM-DAC-301-2-108690-001",4
"XM-DAC-301-2-109059-002","Strengthening the management and sharing of research data","Canada - International Development Research Centre/Centre de recherches pour le développement international","7,852","7,852","USD","https://d-portal.org/ctrack.html#view=act&aid=XM-DAC-301-2-109059-002",4
"XM-DAC-301-2-109520-001","Opening data for inclusive practices in migration, public contracting, and combatting gender-based violence","Canada - International Development Research Centre/Centre de recherches pour le développement international","364,288","364,288","USD","https://d-portal.org/ctrack.html#view=act&aid=XM-DAC-301-2-109520-001",4
"XM-DAC-41108-1100000100","Credit and Financial Services: Small Farmers Credit Project","International Fund for Agricultural Development (IFAD)","10,997,379","10,997,379","USD","https://d-portal.org/ctrack.html#view=act&aid=XM-DAC-41108-1100000100",4
"XM-DAC-41108-1100000217","Credit and Financial Services: Hillside Farmers Support Project","International Fund for Agricultural Development (IFAD)","4,306,087","4,298,182","USD","https://d-portal.org/ctrack.html#view=act&aid=XM-DAC-41108-1100000217",4
"XM-DAC-41108-1100000294","Credit and Financial Services: Rural Financial Services Project","International Fund for Agricultural Development (IFAD)","682,115","688,122","USD","https://d-portal.org/ctrack.html#view=act&aid=XM-DAC-41108-1100000294",4
"XM-DAC-41110-JAM.S1","JAM.S1 Leadership, advocacy and communication to fast track the AIDS response","United Nations Joint Programme on HIV and AIDS Secretariat (UNAIDS)","1,112,512","1,112,512","USD","https://d-portal.org/ctrack.html#view=act&aid=XM-DAC-41110-JAM.S1",2
"XM-DAC-41110-JAM.S2","JAM.S2 Effective and inclusive partnerships for impact and sustainability","United Nations Joint Programme on HIV and AIDS Secretariat (UNAIDS)","916,177","916,177","USD","https://d-portal.org/ctrack.html#view=act&aid=XM-DAC-41110-JAM.S2",2
"XM-DAC-41110-JAM.S3","JAM.S3 Strategic information for an evidence informed response and global political agenda","United Nations Joint Programme on HIV and AIDS Secretariat (UNAIDS)","612,410","612,410","USD","https://d-portal.org/ctrack.html#view=act&aid=XM-DAC-41110-JAM.S3",2
"XM-DAC-41110-JAM.S4","JAM.S4 Coordination, coherence and convening","United Nations Joint Programme on HIV and AIDS Secretariat (UNAIDS)","3,013,250","3,013,250","USD","https://d-portal.org/ctrack.html#view=act&aid=XM-DAC-41110-JAM.S4",2
"XM-DAC-41110-JAM.S5","JAM.S5 Mutual accountability","United Nations Joint Programme on HIV and AIDS Secretariat (UNAIDS)","376,604","376,604","USD","https://d-portal.org/ctrack.html#view=act&aid=XM-DAC-41110-JAM.S5",2
"XM-DAC-41110-SD1","Strategic Direction 1. Leadership and Advocacy","United Nations Joint Programme on HIV and AIDS Secretariat (UNAIDS)","71,978,304","71,978,304","USD","https://d-portal.org/ctrack.html#view=act&aid=XM-DAC-41110-SD1",3
"XM-DAC-41110-SD2","Strategic Direction 2. Coordination Coherence and Partnerships","United Nations Joint Programme on HIV and AIDS Secretariat (UNAIDS)","42,429,600","42,429,600","USD","https://d-portal.org/ctrack.html#view=act&aid=XM-DAC-41110-SD2",3
"XM-DAC-41110-SD3","Strategic Direction 3. Mutual Accountability","United Nations Joint Programme on HIV and AIDS Secretariat (UNAIDS)","14,217,400","14,217,400","USD","https://d-portal.org/ctrack.html#view=act&aid=XM-DAC-41110-SD3",3
"XM-DAC-41114-OUTPUT-00083036","HCFC Phase-out Strategy","United Nations Development Programme (UNDP)","479,857","479,857","USD","https://d-portal.org/ctrack.html#view=act&aid=XM-DAC-41114-OUTPUT-00083036",3
"XM-DAC-41114-OUTPUT-00106179","Project Management","United Nations Development Programme (UNDP)","431,357","431,357","USD","https://d-portal.org/ctrack.html#view=act&aid=XM-DAC-41114-OUTPUT-00106179",2
"XM-DAC-41114-OUTPUT-00106182","FNC &amp; Second BUR","United Nations Development Programme (UNDP)","15,490","15,448","USD","https://d-portal.org/ctrack.html#view=act&aid=XM-DAC-41114-OUTPUT-00106182",2
"XM-DAC-41114-OUTPUT-00108943","Engagement Facility","United Nations Development Programme (UNDP)","1,344,868","977,192","USD","https://d-portal.org/ctrack.html#view=act&aid=XM-DAC-41114-OUTPUT-00108943",2
"XM-DAC-41114-OUTPUT-00109868","Implementation Plan - AWARENESS","United Nations Development Programme (UNDP)","217,821","217,821","USD","https://d-portal.org/ctrack.html#view=act&aid=XM-DAC-41114-OUTPUT-00109868",2
"XM-DAC-41114-OUTPUT-00112772","Gender Equality Mainstreaming","United Nations Development Programme (UNDP)","111,233","22,613","USD","https://d-portal.org/ctrack.html#view=act&aid=XM-DAC-41114-OUTPUT-00112772",2
"XM-DAC-41114-OUTPUT-00112773","Gender Responsive NAP &amp; NAMA","United Nations Development Programme (UNDP)","314,752","220,930","USD","https://d-portal.org/ctrack.html#view=act&aid=XM-DAC-41114-OUTPUT-00112773",2
"XM-DAC-41114-OUTPUT-00112774","Project Management Costs","United Nations Development Programme (UNDP)","147,140","97,554","USD","https://d-portal.org/ctrack.html#view=act&aid=XM-DAC-41114-OUTPUT-00112774",2
"XM-DAC-41114-OUTPUT-00115302","Vision 2030 - ALIGNMENT","United Nations Development Programme (UNDP)","44,027","44,027","USD","https://d-portal.org/ctrack.html#view=act&aid=XM-DAC-41114-OUTPUT-00115302",3
"XM-DAC-41114-OUTPUT-00118258","Legislative &amp; Policy Framework","United Nations Development Programme (UNDP)","138,655","138,655","USD","https://d-portal.org/ctrack.html#view=act&aid=XM-DAC-41114-OUTPUT-00118258",2
"XM-DAC-41114-OUTPUT-00118259","Strengthening Institutions","United Nations Development Programme (UNDP)","233,440","228,211","USD","https://d-portal.org/ctrack.html#view=act&aid=XM-DAC-41114-OUTPUT-00118259",2
"XM-DAC-41114-OUTPUT-00118260","Delivery of Quality Services","United Nations Development Programme (UNDP)","243,563","243,454","USD","https://d-portal.org/ctrack.html#view=act&aid=XM-DAC-41114-OUTPUT-00118260",2
"XM-DAC-41114-OUTPUT-00118261","Data Availability &amp; Capacities","United Nations Development Programme (UNDP)","104,399","104,399","USD","https://d-portal.org/ctrack.html#view=act&aid=XM-DAC-41114-OUTPUT-00118261",2
"XM-DAC-41114-OUTPUT-00120732","Spotlight Initiative- RCO","United Nations Development Programme (UNDP)","845,155","731,395","USD","https://d-portal.org/ctrack.html#view=act&aid=XM-DAC-41114-OUTPUT-00120732",2
"XM-DAC-41114-OUTPUT-00120742","Spotlight Initiative- UNDP PMU","United Nations Development Programme (UNDP)","822,229","347,025","USD","https://d-portal.org/ctrack.html#view=act&aid=XM-DAC-41114-OUTPUT-00120742",2
"XM-DAC-41114-OUTPUT-00122017","Legal &amp; Regulatory Framework","United Nations Development Programme (UNDP)","462,844","183,342","USD","https://d-portal.org/ctrack.html#view=act&aid=XM-DAC-41114-OUTPUT-00122017",2
"XM-DAC-41114-OUTPUT-00122020","Buyback and Exchange Programme","United Nations Development Programme (UNDP)",0,0,"USD","https://d-portal.org/ctrack.html#view=act&aid=XM-DAC-41114-OUTPUT-00122020",2
"XM-DAC-41114-OUTPUT-00123081","Youth Incubator","United Nations Development Programme (UNDP)","177,338","177,338","USD","https://d-portal.org/ctrack.html#view=act&aid=XM-DAC-41114-OUTPUT-00123081",2
"XM-DAC-41114-OUTPUT-00123082","Youth Microprojects","United Nations Development Programme (UNDP)","153,322","153,322","USD","https://d-portal.org/ctrack.html#view=act&aid=XM-DAC-41114-OUTPUT-00123082",3
"XM-DAC-41114-OUTPUT-00124784","Assessment","United Nations Development Programme (UNDP)","44,861","44,861","USD","https://d-portal.org/ctrack.html#view=act&aid=XM-DAC-41114-OUTPUT-00124784",2
"XM-DAC-41114-OUTPUT-00124785","Scaling &amp; Expansion","United Nations Development Programme (UNDP)","272,897","280,214","USD","https://d-portal.org/ctrack.html#view=act&aid=XM-DAC-41114-OUTPUT-00124785",2
"XM-DAC-41114-OUTPUT-00125712","Communication &amp; Behaviour Chan","United Nations Development Programme (UNDP)","63,050","3,173","USD","https://d-portal.org/ctrack.html#view=act&aid=XM-DAC-41114-OUTPUT-00125712",2
"XM-DAC-41114-PROJECT-00067121","HCFC Phase out Management Plan -1st Stage Implementation","United Nations Development Programme (UNDP)",0,0,"USD","https://d-portal.org/ctrack.html#view=act&aid=XM-DAC-41114-PROJECT-00067121",3
"XM-DAC-41114-PROJECT-00104739","Strengthening Human Resilience","United Nations Development Programme (UNDP)",0,0,"USD","https://d-portal.org/ctrack.html#view=act&aid=XM-DAC-41114-PROJECT-00104739",2
"XM-DAC-41114-PROJECT-00104745","Fourth National Communication &amp; Biennial Update Report","United Nations Development Programme (UNDP)",0,0,"USD","https://d-portal.org/ctrack.html#view=act&aid=XM-DAC-41114-PROJECT-00104745",2
"XM-DAC-41114-PROJECT-00109631","Engagement Facility","United Nations Development Programme (UNDP)",0,0,"USD","https://d-portal.org/ctrack.html#view=act&aid=XM-DAC-41114-PROJECT-00109631",2
"XM-DAC-41114-PROJECT-00110607","Initiation Plan for Ratification of Kigali Amendment","United Nations Development Programme (UNDP)",0,0,"USD","https://d-portal.org/ctrack.html#view=act&aid=XM-DAC-41114-PROJECT-00110607",2
"XM-DAC-41114-PROJECT-00114961","EnGender - Jamaica","United Nations Development Programme (UNDP)",0,0,"USD","https://d-portal.org/ctrack.html#view=act&aid=XM-DAC-41114-PROJECT-00114961",2
"XM-DAC-41114-PROJECT-00117579","Advancing the SDGs through Vision 2030 Jamaica","United Nations Development Programme (UNDP)",0,0,"USD","https://d-portal.org/ctrack.html#view=act&aid=XM-DAC-41114-PROJECT-00117579",3
"XM-DAC-41114-PROJECT-00122782","Spotlight Initiative- Jamaica","United Nations Development Programme (UNDP)",0,0,"USD","https://d-portal.org/ctrack.html#view=act&aid=XM-DAC-41114-PROJECT-00122782",2
"XM-DAC-41114-PROJECT-00128100","Debt Management - Bahamas","United Nations Development Programme (UNDP)",0,0,"USD","https://d-portal.org/ctrack.html#view=act&aid=XM-DAC-41114-PROJECT-00128100",2
"XM-DAC-41114-PROJECT-00129374","Amplifying Youth Voice &amp; Action","United Nations Development Programme (UNDP)",0,0,"USD","https://d-portal.org/ctrack.html#view=act&aid=XM-DAC-41114-PROJECT-00129374",2
"XM-DAC-41114-PROJECT-00132032","Advancing Jamaica’s Digital Response to COVID-19","United Nations Development Programme (UNDP)",0,0,"USD","https://d-portal.org/ctrack.html#view=act&aid=XM-DAC-41114-PROJECT-00132032",2
"XM-DAC-41116-PROJECT-01626","Joint UNEP-UNIDO Programme to host and manage the Climate Technology Centre and Network (CTCN)","United Nations Environment Programme (UNEP)","63,607,036","63,607,036","USD","https://d-portal.org/ctrack.html#view=act&aid=XM-DAC-41116-PROJECT-01626",2
"XM-DAC-41116-PROJECT-02041","Assessing key environmental issues and providing focused outlooks to strengthen science-based policy and decision making.","United Nations Environment Programme (UNEP)","4,573,633","4,573,633","USD","https://d-portal.org/ctrack.html#view=act&aid=XM-DAC-41116-PROJECT-02041",2
"XM-DAC-41116-PROJECT-02049","Protecting the Marine Environment from Land-Based Pollution through Coordinated and Strengthened Global Action","United Nations Environment Programme (UNEP)","20,164,898","20,164,898","USD","https://d-portal.org/ctrack.html#view=act&aid=XM-DAC-41116-PROJECT-02049",2
"XM-DAC-41116-PROJECT-02052","Healthy and productive freshwater ecosystems","United Nations Environment Programme (UNEP)","8,321,824","8,321,824","USD","https://d-portal.org/ctrack.html#view=act&aid=XM-DAC-41116-PROJECT-02052",2
"XM-DAC-41122-Jamaica-2280/A0/04/800/001","GOVERNANCE AND SYSTEMS","United Nations Children's Fund (UNICEF)","45,274","45,276","USD","https://d-portal.org/ctrack.html#view=act&aid=XM-DAC-41122-Jamaica-2280%2FA0%2F04%2F800%2F001",1
"XM-DAC-41122-Jamaica-2280/A0/04/800/002","FINANCIAL RESOURCES AND STEWARDSHIP","United Nations Children's Fund (UNICEF)","292,185","292,256","USD","https://d-portal.org/ctrack.html#view=act&aid=XM-DAC-41122-Jamaica-2280%2FA0%2F04%2F800%2F002",1
"XM-DAC-41122-Jamaica-2280/A0/04/800/003","HUMAN CAPACITY","United Nations Children's Fund (UNICEF)","17,913","17,908","USD","https://d-portal.org/ctrack.html#view=act&aid=XM-DAC-41122-Jamaica-2280%2FA0%2F04%2F800%2F003",1
"XM-DAC-41122-Jamaica-2280/A0/04/801/001","ADOLESCENT FRIENDLY SERVICES","United Nations Children's Fund (UNICEF)","361,819","373,089","USD","https://d-portal.org/ctrack.html#view=act&aid=XM-DAC-41122-Jamaica-2280%2FA0%2F04%2F801%2F001",1
"XM-DAC-41122-Jamaica-2280/A0/04/801/002","MOST AT RISK YOUNG PEOPLE","United Nations Children's Fund (UNICEF)","1,051,552","1,097,464","USD","https://d-portal.org/ctrack.html#view=act&aid=XM-DAC-41122-Jamaica-2280%2FA0%2F04%2F801%2F002",1
"XM-DAC-41122-Jamaica-2280/A0/04/801/003","ADOLESCENT PARTICIPATION","United Nations Children's Fund (UNICEF)","47,785","50,582","USD","https://d-portal.org/ctrack.html#view=act&aid=XM-DAC-41122-Jamaica-2280%2FA0%2F04%2F801%2F003",1
"XM-DAC-41122-Jamaica-2280/A0/04/801/004","MONITORING AND EVALUATION","United Nations Children's Fund (UNICEF)","772,399","774,415","USD","https://d-portal.org/ctrack.html#view=act&aid=XM-DAC-41122-Jamaica-2280%2FA0%2F04%2F801%2F004",1
"XM-DAC-41122-Jamaica-2280/A0/04/802/001","QUALITY START TO LIFE","United Nations Children's Fund (UNICEF)","560,859","582,040","USD","https://d-portal.org/ctrack.html#view=act&aid=XM-DAC-41122-Jamaica-2280%2FA0%2F04%2F802%2F001",1
"XM-DAC-41122-Jamaica-2280/A0/04/802/002","QUALITY LEARNING ENVIRONMENTS","United Nations Children's Fund (UNICEF)","899,590","948,522","USD","https://d-portal.org/ctrack.html#view=act&aid=XM-DAC-41122-Jamaica-2280%2FA0%2F04%2F802%2F002",1
"XM-DAC-41122-Jamaica-2280/A0/04/802/003","STRONGER SYSTEMS FOR CHILDREN WITH DISAB","United Nations Children's Fund (UNICEF)","468,317","495,239","USD","https://d-portal.org/ctrack.html#view=act&aid=XM-DAC-41122-Jamaica-2280%2FA0%2F04%2F802%2F003",1
"XM-DAC-41122-Jamaica-2280/A0/04/802/004","IMPROVED PARENTING PRACTICES","United Nations Children's Fund (UNICEF)","50,039","52,664","USD","https://d-portal.org/ctrack.html#view=act&aid=XM-DAC-41122-Jamaica-2280%2FA0%2F04%2F802%2F004",1
"XM-DAC-41122-Jamaica-2280/A0/04/802/005","KNOWLEDGE GENERATION AND MANAGEMENT","United Nations Children's Fund (UNICEF)","735,510","753,166","USD","https://d-portal.org/ctrack.html#view=act&aid=XM-DAC-41122-Jamaica-2280%2FA0%2F04%2F802%2F005",1
"XM-DAC-41122-Jamaica-2280/A0/04/803/001","DATA MANAGEMENT","United Nations Children's Fund (UNICEF)","85,969","91,997","USD","https://d-portal.org/ctrack.html#view=act&aid=XM-DAC-41122-Jamaica-2280%2FA0%2F04%2F803%2F001",1
"XM-DAC-41122-Jamaica-2280/A0/04/803/002","STRENGTHENING CHILD PROTECTION SYSTEM","United Nations Children's Fund (UNICEF)","724,849","730,731","USD","https://d-portal.org/ctrack.html#view=act&aid=XM-DAC-41122-Jamaica-2280%2FA0%2F04%2F803%2F002",1
"XM-DAC-41122-Jamaica-2280/A0/04/803/003","PSYCHOSOCIAL SERVICES","United Nations Children's Fund (UNICEF)","488,258","512,812","USD","https://d-portal.org/ctrack.html#view=act&aid=XM-DAC-41122-Jamaica-2280%2FA0%2F04%2F803%2F003",1
"XM-DAC-41122-Jamaica-2280/A0/04/803/004","QUALITY REHABILITATION &amp; REINTEGRATION","United Nations Children's Fund (UNICEF)","1,190,349","1,242,250","USD","https://d-portal.org/ctrack.html#view=act&aid=XM-DAC-41122-Jamaica-2280%2FA0%2F04%2F803%2F004",1
"XM-DAC-41122-Jamaica-2280/A0/04/804/001","COMMUNICATION","United Nations Children's Fund (UNICEF)","514,199","515,827","USD","https://d-portal.org/ctrack.html#view=act&aid=XM-DAC-41122-Jamaica-2280%2FA0%2F04%2F804%2F001",1
"XM-DAC-41122-Jamaica-2280/A0/04/804/002","MONITORING AND EVALUATION","United Nations Children's Fund (UNICEF)","740,151","737,253","USD","https://d-portal.org/ctrack.html#view=act&aid=XM-DAC-41122-Jamaica-2280%2FA0%2F04%2F804%2F002",1
"XM-DAC-41122-Jamaica-2280/A0/04/804/003","OPERATIONS SUPPORT","United Nations Children's Fund (UNICEF)","423,691","423,360","USD","https://d-portal.org/ctrack.html#view=act&aid=XM-DAC-41122-Jamaica-2280%2FA0%2F04%2F804%2F003",1
"XM-DAC-41122-Jamaica-2280/A0/04/880/002","ADVOCACY / COMMUNICATION","United Nations Children's Fund (UNICEF)","25,980","25,980","USD","https://d-portal.org/ctrack.html#view=act&aid=XM-DAC-41122-Jamaica-2280%2FA0%2F04%2F880%2F002",1
"XM-DAC-41122-Jamaica-2280/A0/05/800/001","GOVERNANCE AND SYSTEMS","United Nations Children's Fund (UNICEF)","28,073","39,089","USD","https://d-portal.org/ctrack.html#view=act&aid=XM-DAC-41122-Jamaica-2280%2FA0%2F05%2F800%2F001",1
"XM-DAC-41122-Jamaica-2280/A0/05/800/002","FINANCIAL RESOURCES AND STEWARDSHIP","United Nations Children's Fund (UNICEF)",-46,"-39,028","USD","https://d-portal.org/ctrack.html#view=act&aid=XM-DAC-41122-Jamaica-2280%2FA0%2F05%2F800%2F002",1
"XM-DAC-41122-Jamaica-2280/A0/05/880/001","PROGRAMME COORDINATION","United Nations Children's Fund (UNICEF)","14,966","16,313","USD","https://d-portal.org/ctrack.html#view=act&aid=XM-DAC-41122-Jamaica-2280%2FA0%2F05%2F880%2F001",1
"XM-DAC-41122-Jamaica-2280/A0/05/880/002","EXTERNAL RELATIONS","United Nations Children's Fund (UNICEF)",-64,-64,"USD","https://d-portal.org/ctrack.html#view=act&aid=XM-DAC-41122-Jamaica-2280%2FA0%2F05%2F880%2F002",1
"XM-DAC-41122-Jamaica-2280/A0/05/880/003","MONITORING AND EVALUATION","United Nations Children's Fund (UNICEF)","854,046","856,377","USD","https://d-portal.org/ctrack.html#view=act&aid=XM-DAC-41122-Jamaica-2280%2FA0%2F05%2F880%2F003",1
"XM-DAC-41122-Jamaica-2280/A0/05/880/005","COMMUNICATION AND ADVOCACY","United Nations Children's Fund (UNICEF)","1,631,760","1,717,156","USD","https://d-portal.org/ctrack.html#view=act&aid=XM-DAC-41122-Jamaica-2280%2FA0%2F05%2F880%2F005",1
"XM-DAC-41122-Jamaica-2280/A0/05/880/006","VIOLENCE REDUCTION","United Nations Children's Fund (UNICEF)","1,417","1,417","USD","https://d-portal.org/ctrack.html#view=act&aid=XM-DAC-41122-Jamaica-2280%2FA0%2F05%2F880%2F006",1
"XM-DAC-41122-Jamaica-2280/A0/05/880/007","OPERATIONAL SUPPORT COSTS","United Nations Children's Fund (UNICEF)","985,061","956,925","USD","https://d-portal.org/ctrack.html#view=act&aid=XM-DAC-41122-Jamaica-2280%2FA0%2F05%2F880%2F007",1
"XM-DAC-41122-Jamaica-2280/A0/05/881/001","NATIONAL CAPACITY FOR VIOLENCE PREVENTION AND RESPONSE","United Nations Children's Fund (UNICEF)","625,629","697,590","USD","https://d-portal.org/ctrack.html#view=act&aid=XM-DAC-41122-Jamaica-2280%2FA0%2F05%2F881%2F001",2
"XM-DAC-41122-Jamaica-2280/A0/05/881/002","POLITICAL COMMITMENT","United Nations Children's Fund (UNICEF)","246,693","314,319","USD","https://d-portal.org/ctrack.html#view=act&aid=XM-DAC-41122-Jamaica-2280%2FA0%2F05%2F881%2F002",2
