"iati-identifier","title","reporting-org","total-commitment","total-spend","currency","link","activity-status"
"XM-DAC-6-4-011517-01-5","Receiving in order to reinsert: strenghtening of Haiti minors welcome and family and social integration","AICS - Agenzia Italiana per la Cooperazione allo Sviluppo / Italian Agency for Cooperation and Development","850,371","840,391","USD","https://d-portal.org/ctrack.html#view=act&aid=XM-DAC-6-4-011517-01-5",4
"GB-GOV-13-OODA-BBSRC-F3EH9GX-S62UM2P-QAVB5Z5","MycoRhizaSoil: Combining wheat genotypes with cultivation methods to facilitate mycorrhizosphere organisms improving soil quality and crop resilience","UK - Department for Business, Energy and Industrial Strategy (BEIS)","532,988","464,448","USD","https://d-portal.org/ctrack.html#view=act&aid=GB-GOV-13-OODA-BBSRC-F3EH9GX-S62UM2P-QAVB5Z5",4
"GB-GOV-13-OODA-BBSRC-F3EH9GX-S62UM2P-R356KFD","Rhizosphere by design: breeding to select root traits that physically manipulate soil","UK - Department for Business, Energy and Industrial Strategy (BEIS)","467,397","390,267","USD","https://d-portal.org/ctrack.html#view=act&aid=GB-GOV-13-OODA-BBSRC-F3EH9GX-S62UM2P-R356KFD",5
"US-EIN-300108263-GGProj:46664","COVID-19 Response for First Mile waste collectors","GlobalGiving.org","1,050","1,050","USD","https://d-portal.org/ctrack.html#view=act&aid=US-EIN-300108263-GGProj%3A46664",3
"DE-1-201731876-0","Promoting agro ecological farming in Haiti","Germany - Ministry for Economic Cooperation and Development","177,671","155,060","USD","https://d-portal.org/ctrack.html#view=act&aid=DE-1-201731876-0",3
"GB-GOV-13-OODA-BBSRC-6LR3LYS-N8GUMPQ-SUJGGK9","16AGRITECHCAT5: A Novel Biopesticide Formulation Technology for Major Lepidopteran Crop Pests","UK - Department for Business, Energy and Industrial Strategy (BEIS)","33,071","33,071","USD","https://d-portal.org/ctrack.html#view=act&aid=GB-GOV-13-OODA-BBSRC-6LR3LYS-N8GUMPQ-SUJGGK9",4
"XM-DAC-41301-649488","Support to the Government in the Preparation of a Funding Proposal for the Green Climate Fund (GCF)","Food and Agriculture Organization of the United Nations (FAO)","219,000","194,532","USD","https://d-portal.org/ctrack.html#view=act&aid=XM-DAC-41301-649488",3
"NL-KVK-40409352-PRJ13-096-0002","UNICEF ECHO HIP 2020","Netherlands Red Cross","115,918","115,918","USD","https://d-portal.org/ctrack.html#view=act&aid=NL-KVK-40409352-PRJ13-096-0002",2
"XI-IATI-EC_ECHO-ECHO/-AM/BUD/2020/91001","Disaster risks reduction and WaSH emergency preparedness in Haiti 
MR01-01: COVID-19 Response and Disaster risks reduction and WaSH emergency preparedness in Haiti","European Commission - Humanitarian Aid & Civil Protection","1,338,212","1,318,470","USD","https://d-portal.org/ctrack.html#view=act&aid=XI-IATI-EC_ECHO-ECHO%2F-AM%2FBUD%2F2020%2F91001",3
"XM-DAC-50-21-Z02-19-P1-04300","FORTALECIDA LA CAPACIDAD DE PRODUCCIÓN SOSTENIBLE AGRÍCOLA, HORTÍCOLA, FORESTAL Y FRUTÍCOLA EN EL DEPARTAMENTO DEL SUDESTE, HAITÍ","Spanish Agency for International Development Cooperation (AECID)","349,659","349,659","USD","https://d-portal.org/ctrack.html#view=act&aid=XM-DAC-50-21-Z02-19-P1-04300",2
"US-GOV-11-SINLEC20CA3170-87548","Haiti Prisons Health Sanitation and Nutrition Pr","United States Department of State","134,946","134,946","USD","https://d-portal.org/ctrack.html#view=act&aid=US-GOV-11-SINLEC20CA3170-87548",3
"US-GOV-1-AID-521-P-17-00001","Participating Agency Service Agreement (PASA) between USAID/Haiti and the US Forest Service for Environmental Compliance and Natural Resources Support","United States Agency for International Development (USAID)","594,352","594,347","USD","https://d-portal.org/ctrack.html#view=act&aid=US-GOV-1-AID-521-P-17-00001",3
"XI-IATI-EC_INTPA-2019-PCC-410202","Supervision et contr¿le des travaux de finition du march¿ frontalier de Ouanaminthe","European Commission - International Partnerships","136,067","115,912","USD","https://d-portal.org/ctrack.html#view=act&aid=XI-IATI-EC_INTPA-2019-PCC-410202",2
"XM-DAC-47066-DP.2171","Supporting Vulnerable Migrants in Haiti Through Improved Protection","International Organization for Migration (IOM)",0,0,"USD","https://d-portal.org/ctrack.html#view=act&aid=XM-DAC-47066-DP.2171",3
"GB-GOV-13-FUND--GCRF-ES_T009918_1","Urgent Appeals: Data and Shared Learning","UK - Department for Business, Energy and Industrial Strategy (BEIS)","211,070","171,345","USD","https://d-portal.org/ctrack.html#view=act&aid=GB-GOV-13-FUND--GCRF-ES_T009918_1",4
"XM-DAC-50-21-Z03-19-01-01100","Haití 2019. Educación. ONG Foi et Joie. Edukayiti. Cooperación Delegada","Spanish Agency for International Development Cooperation (AECID)","88,900","88,900","USD","https://d-portal.org/ctrack.html#view=act&aid=XM-DAC-50-21-Z03-19-01-01100",2
"XI-IATI-EC_ECHO-ECHO/-AM/BUD/2020/91012","Supporting vulnerable migrants in Haiti through improved protection","European Commission - Humanitarian Aid & Civil Protection","973,245","948,113","USD","https://d-portal.org/ctrack.html#view=act&aid=XI-IATI-EC_ECHO-ECHO%2F-AM%2FBUD%2F2020%2F91012",3
"CH-4-2021-2019007848","WFP Haiti Supply Chain Response","Switzerland - Swiss Agency for Development and Cooperation (SDC)","325,839","325,839","USD","https://d-portal.org/ctrack.html#view=act&aid=CH-4-2021-2019007848",2
"US-GOV-11-SINLEC19CA0321-87557","Haiti Travel and Logistics Program for Training Su","United States Department of State","90,706","90,706","USD","https://d-portal.org/ctrack.html#view=act&aid=US-GOV-11-SINLEC19CA0321-87557",3
"US-GOV-11-124101039-84565","Cleaning for INL vehicle","United States Department of State",15,0,"USD","https://d-portal.org/ctrack.html#view=act&aid=US-GOV-11-124101039-84565",3
"CA-3-D002694001","Durable Integration of Agropastoral Graduates","Canada - Global Affairs Canada | Affaires mondiales Canada","5,087,748","5,170,157","USD","https://d-portal.org/ctrack.html#view=act&aid=CA-3-D002694001",4
"US-EIN-300108263-GGProj:38906","Empower 500 Haitian Youth with Education and Sport","GlobalGiving.org","5,841","5,841","USD","https://d-portal.org/ctrack.html#view=act&aid=US-EIN-300108263-GGProj%3A38906",3
"GB-GOV-13-OODA-BBSRC-QK9NV7V-VXA5NMZ-FJN3L5S","The Molecular Biology of FMDV Replication: Towards New Methods of FMDV Disease Control.","UK - Department for Business, Energy and Industrial Strategy (BEIS)","1,053,515","1,029,157","USD","https://d-portal.org/ctrack.html#view=act&aid=GB-GOV-13-OODA-BBSRC-QK9NV7V-VXA5NMZ-FJN3L5S",4
"US-GOV-21-HA-238-50587","Activities to Support Fanm Deside and its Affiliated Groups","Inter-American Foundation","19,800","19,800","USD","https://d-portal.org/ctrack.html#view=act&aid=US-GOV-21-HA-238-50587",3
"CA-3-P008798001","World Food Program - Multi-Country Emergency Food Assistance - CAP 2020","Canada - Global Affairs Canada | Affaires mondiales Canada","47,387,928","47,387,928","USD","https://d-portal.org/ctrack.html#view=act&aid=CA-3-P008798001",4
"US-GOV-1-720FDA20IO00014","USAID redacted this field in accordance with the exceptions outlined in the Foreign Aid Transparency and Accountability Act of 2016.","United States Agency for International Development (USAID)","47,122,000","47,122,000","USD","https://d-portal.org/ctrack.html#view=act&aid=US-GOV-1-720FDA20IO00014",3
"DE-1-201732197-0","Improving primary education in rural Haiti through improved access to education facilities and improved learning atmosphere","Germany - Ministry for Economic Cooperation and Development","307,963","289,494","USD","https://d-portal.org/ctrack.html#view=act&aid=DE-1-201732197-0",3
"BE-BCE_KBO-0432235661-PROG2017-2021_OUTCOME_HAITI_OS1","PROG2017-2021 OUTCOME_HAITI_OS1_Sécurité Routière : Prévention des traumatismes associés aux Accidents de la Route (AR)","Handicap International Belgique","757,070","718,136","USD","https://d-portal.org/ctrack.html#view=act&aid=BE-BCE_KBO-0432235661-PROG2017-2021_OUTCOME_HAITI_OS1",4
"CA-3-D001690001","Farmers’ Knowledge","Canada - Global Affairs Canada | Affaires mondiales Canada","8,199,743","8,448,794","USD","https://d-portal.org/ctrack.html#view=act&aid=CA-3-D001690001",3
"CA-3-P001356002","Durable Integration of Agropastoral Graduates Project - Response to COVID-19","Canada - Global Affairs Canada | Affaires mondiales Canada","156,132","156,132","USD","https://d-portal.org/ctrack.html#view=act&aid=CA-3-P001356002",4
"GB-GOV-13-OODA-BBSRC-QBXAUMD-B39BTZG-LFPMQ2A","Host Resistance to Avian Pathogenic E. coli","UK - Department for Business, Energy and Industrial Strategy (BEIS)","327,830","321,720","USD","https://d-portal.org/ctrack.html#view=act&aid=GB-GOV-13-OODA-BBSRC-QBXAUMD-B39BTZG-LFPMQ2A",4
"GB-GOV-3-FDA","Frontline diplomacy: Official Development Assistance (ODA) support","UK - Foreign, Commonwealth and Development Office",0,0,"USD","https://d-portal.org/ctrack.html#view=act&aid=GB-GOV-3-FDA",4
"GB-GOV-3-FDA-101","Frontline diplomacy: budgets &amp; payments","UK - Foreign, Commonwealth and Development Office","2,171,510,500","2,840,446,500","USD","https://d-portal.org/ctrack.html#view=act&aid=GB-GOV-3-FDA-101",4
"XM-OCHA-CERF-20-UF-WHO-012","Renforcement de la prise en charge des urgences obstétricales dans les départements du Nord-Ouest et la Grand’Anse","United Nations Central Emergency Response Fund (CERF)","800,126","800,126","USD","https://d-portal.org/ctrack.html#view=act&aid=XM-OCHA-CERF-20-UF-WHO-012",4
"XM-DAC-47066-DR.0016","Promote the Coordination and Preparedness of Haitian Communities Through a Build Back Safer Approach and Disaster Risk Reduction","International Organization for Migration (IOM)",0,0,"USD","https://d-portal.org/ctrack.html#view=act&aid=XM-DAC-47066-DR.0016",3
"CA-3-P008583001","Supporting Transitions in Haiti and Darfur from Peacekeeping to Peacebuilding","Canada - Global Affairs Canada | Affaires mondiales Canada","4,683,983","4,683,983","USD","https://d-portal.org/ctrack.html#view=act&aid=CA-3-P008583001",4
"CA-3-D002726001","Saving Children’s Lives by Addressing MNCH Gaps","Canada - Global Affairs Canada | Affaires mondiales Canada","4,375,331","4,536,363","USD","https://d-portal.org/ctrack.html#view=act&aid=CA-3-D002726001",2
"XI-IATI-EC_ECHO-ECHO/-AM/BUD/2019/91010","Promote coordination and preparedness of Haitian communities through Build Back Safer approach and Disaster Risk Reduction.","European Commission - Humanitarian Aid & Civil Protection","1,000,131","2,361,739","USD","https://d-portal.org/ctrack.html#view=act&aid=XI-IATI-EC_ECHO-ECHO%2F-AM%2FBUD%2F2019%2F91010",3
"CA-3-S065813001","Strengthening Human Rights Education Globally","Canada - Global Affairs Canada | Affaires mondiales Canada","8,548,615","6,918,143","USD","https://d-portal.org/ctrack.html#view=act&aid=CA-3-S065813001",3
"US-EIN-300108263-GGProj:38778","HPV Vaccines for Adolescent Girls in Haiti","GlobalGiving.org","5,757","5,757","USD","https://d-portal.org/ctrack.html#view=act&aid=US-EIN-300108263-GGProj%3A38778",3
"XM-DAC-50-21-Z03-19-01-09800","Haití 2019 Crecimiento Fortalecimiento de la producción femenina para una mejora de la competitivida","Spanish Agency for International Development Cooperation (AECID)","222,251","222,251","USD","https://d-portal.org/ctrack.html#view=act&aid=XM-DAC-50-21-Z03-19-01-09800",2
"US-GOV-21-50936","Reforcing the Production and Commercialization of Goats in the First Section of the Community of Cavaillon","Inter-American Foundation","19,000","19,000","USD","https://d-portal.org/ctrack.html#view=act&aid=US-GOV-21-50936",3
"XM-DAC-50-21-Z03-19-01-07000","Haití 2019 Gobernabilidad Apoyo al Comité de Coordinación Ayuda Externa","Spanish Agency for International Development Cooperation (AECID)","72,993","72,993","USD","https://d-portal.org/ctrack.html#view=act&aid=XM-DAC-50-21-Z03-19-01-07000",2
"XM-DAC-47066-DP.2190","Humanitarian Assistance to Vulnerable Migrants Repatriated to Haiti","International Organization for Migration (IOM)",0,0,"USD","https://d-portal.org/ctrack.html#view=act&aid=XM-DAC-47066-DP.2190",4
"US-GOV-12-1131PL19FIQ51241","Gas Opportunities Reverse Trade Mission (RTM), through Meridian International Center","United States Trade and Development Agency","259,951","224,262","USD","https://d-portal.org/ctrack.html#view=act&aid=US-GOV-12-1131PL19FIQ51241",3
"DE-1-200967240","Appui à la Reconstruction de Leogane","Germany - Ministry for Economic Cooperation and Development","14,343,758","11,485,042","USD","https://d-portal.org/ctrack.html#view=act&aid=DE-1-200967240",4
"US-GOV-21-HA-242-51611","Support for Agricultural Production and Food Security For Vulnerable Families in the Cotes de Fer District in South-East Hati","Inter-American Foundation","29,915","29,915","USD","https://d-portal.org/ctrack.html#view=act&aid=US-GOV-21-HA-242-51611",3
"US-GOV-11-SHA70019GR0229-304946","ENHANCING FISCAL TRANSPARENCY PROJECT","United States Department of State","4,000","4,000","USD","https://d-portal.org/ctrack.html#view=act&aid=US-GOV-11-SHA70019GR0229-304946",3
"XM-DAC-50-21-Z02-18-P1-01289","2018 Contribución al aumento  sostenible y equitativo de la producción de las explotaciones agrarias de la Comuna de Côtes de Fer","Spanish Agency for International Development Cooperation (AECID)","555,628","555,628","USD","https://d-portal.org/ctrack.html#view=act&aid=XM-DAC-50-21-Z02-18-P1-01289",2
"DE-1-201731272-0","Product processing and marketing of maniok in Haiti","Germany - Ministry for Economic Cooperation and Development","325,730","248,466","USD","https://d-portal.org/ctrack.html#view=act&aid=DE-1-201731272-0",3
"GB-GOV-13-OODA-BBSRC-QBXAUMD-GALZPPS-RVPM7J5","15-IWYP. A genetic diversity toolkit to maximise harvest index by controlling the duration of developmental phases","UK - Department for Business, Energy and Industrial Strategy (BEIS)","528,409","515,034","USD","https://d-portal.org/ctrack.html#view=act&aid=GB-GOV-13-OODA-BBSRC-QBXAUMD-GALZPPS-RVPM7J5",4
"AU-5-INM295-HT","Disability Rights Advocacy Fund 2017-20 (DRAF)","Australia - Department of  Foreign Affairs and Trade","317,980","221,366","USD","https://d-portal.org/ctrack.html#view=act&aid=AU-5-INM295-HT",2
"XI-IATI-EC_INTPA-2015-PCC-432343","Suite Supervision et contrôle des  travaux du batiment des douanes","European Commission - International Partnerships","114,556",0,"USD","https://d-portal.org/ctrack.html#view=act&aid=XI-IATI-EC_INTPA-2015-PCC-432343",2
"XI-IATI-EC_ECHO-ECHO/-AM/BUD/2019/91049","Réponse d’urgence aux besoins essentiels des ménages en insécurité alimentaire les plus vulnérables de la Grande Anse","European Commission - Humanitarian Aid & Civil Protection","1,824,835","1,798,986","USD","https://d-portal.org/ctrack.html#view=act&aid=XI-IATI-EC_ECHO-ECHO%2F-AM%2FBUD%2F2019%2F91049",3
"XM-DAC-50-21-Z02-18-P1-01574","2018 Empoderamiento socioeconómico de las mujeres y fortalecimiento de su liderazgo y participación en espacios de decisión de Fonds","Spanish Agency for International Development Cooperation (AECID)","369,294","373,809","USD","https://d-portal.org/ctrack.html#view=act&aid=XM-DAC-50-21-Z02-18-P1-01574",2
"XM-DAC-47066-DP.2180","COVID-19: Humanitarian Assistance to Most Vulnerable Communities in Haiti","International Organization for Migration (IOM)",0,0,"USD","https://d-portal.org/ctrack.html#view=act&aid=XM-DAC-47066-DP.2180",4
"NL-KVK-40409352-PRJ13-100-0022","COVID-19 Response Haiti","Netherlands Red Cross","217,082","217,082","USD","https://d-portal.org/ctrack.html#view=act&aid=NL-KVK-40409352-PRJ13-100-0022",4
"NL-KVK-40409352-PRJ13-100-0028","COVID-19 UNICEF Emergency Dpt","Netherlands Red Cross","166,894","166,894","USD","https://d-portal.org/ctrack.html#view=act&aid=NL-KVK-40409352-PRJ13-100-0028",2
"XM-DAC-6-4-010565-01-5","Economic and social inclusion of marginalized and vulnerable groups depending on the informal economy in the areas of cross-border exchange in Haiti","AICS - Agenzia Italiana per la Cooperazione allo Sviluppo / Italian Agency for Cooperation and Development","216,149","225,755","USD","https://d-portal.org/ctrack.html#view=act&aid=XM-DAC-6-4-010565-01-5",4
"FR-SIRET-77566669600015-PI170112","Appui au travail d’observation du processus électoral et des violations des droits humains en Haïti (2017-2018)","SECOURS CATHOLIQUE - CARITAS FRANCE",0,0,"USD","https://d-portal.org/ctrack.html#view=act&aid=FR-SIRET-77566669600015-PI170112",4
"XM-DAC-50-21-Z03-18-01-11600","Haití 2018 Gobernabilidad Federación Nacional de Municipios (FENAMH)","Spanish Agency for International Development Cooperation (AECID)","44,450","44,450","USD","https://d-portal.org/ctrack.html#view=act&aid=XM-DAC-50-21-Z03-18-01-11600",2
"US-GOV-11-SAQMMA17F1753","INL Haiti Police Advisor Training off OASIS","United States Department of State","-59,746","-59,746","USD","https://d-portal.org/ctrack.html#view=act&aid=US-GOV-11-SAQMMA17F1753",3
"US-GOV-1-720FDA20GR00041","Haiti COVID-19 Assistance","United States Agency for International Development (USAID)","1,000,000","1,000,000","USD","https://d-portal.org/ctrack.html#view=act&aid=US-GOV-1-720FDA20GR00041",3
"US-GOV-1-720FDA20GR00162","Haiti COVID-19 Health Project","United States Agency for International Development (USAID)","823,100","823,099","USD","https://d-portal.org/ctrack.html#view=act&aid=US-GOV-1-720FDA20GR00162",3
"US-GOV-11-19HA7021F0024","Make Ready House Cleaning","United States Department of State",400,400,"USD","https://d-portal.org/ctrack.html#view=act&aid=US-GOV-11-19HA7021F0024",3
"FR-3-CHT1125","Renforcement des activités économiques et environnementales menées par les paysan-ne-s membres du MPP pour promouvoir l'agriculture paysanne sur le département du Centre en Haïti","Agence Française de Développement",0,0,"USD","https://d-portal.org/ctrack.html#view=act&aid=FR-3-CHT1125",4
"FR-3-CHT112501","Renforcement des activités économiques et environnementales menées par les paysan-ne-s membres du MPP pour promouvoir l'agriculture paysanne sur le département du Centre en Haïti","Agence Française de Développement","635,246","625,314","USD","https://d-portal.org/ctrack.html#view=act&aid=FR-3-CHT112501",4
"XI-IATI-IADB-HA-L1087","Water Management Program in the Artibonite Basin","Inter-American Development Bank","24,953,146","24,953,146","USD","https://d-portal.org/ctrack.html#view=act&aid=XI-IATI-IADB-HA-L1087",4
"US-GOV-21-51816","Empowering Haitian Leaders and Organizations for Enhanced Community Development through the Creation of a Haitian Mission-driven Independent Institution","Inter-American Foundation","44,620","44,620","USD","https://d-portal.org/ctrack.html#view=act&aid=US-GOV-21-51816",3
"US-EIN-300108263-GGProj:47426","Coronavirus Relief","GlobalGiving.org",20,20,"USD","https://d-portal.org/ctrack.html#view=act&aid=US-EIN-300108263-GGProj%3A47426",3
"US-EIN-300108263-GGProj:41712","COVID-19 RELIEF: GIVE THE GIFT OF WATER!","GlobalGiving.org","8,226","8,226","USD","https://d-portal.org/ctrack.html#view=act&aid=US-EIN-300108263-GGProj%3A41712",3
"US-EIN-300108263-GGProj:43473","COVID-19 FUND FIGHT NEAR STARVATION IN RURAL HAITI","GlobalGiving.org",616,616,"USD","https://d-portal.org/ctrack.html#view=act&aid=US-EIN-300108263-GGProj%3A43473",3
"US-GOV-1-AID-OAA-TO-14-00046","Adaptation Thought Leadership and Analysis (ATLAS)","United States Agency for International Development (USAID)","13,819,296","13,819,276","USD","https://d-portal.org/ctrack.html#view=act&aid=US-GOV-1-AID-OAA-TO-14-00046",2
"NL-KVK-27248417-9495","DloHaiti: Safe water access through decentralised water enterprises","Aqua for All","59,430","59,430","USD","https://d-portal.org/ctrack.html#view=act&aid=NL-KVK-27248417-9495",2
"GB-GOV-13-OODA-BBSRC-QK9NV7V-DSVXF5Z-P5TMN4U","Genetic and molecular basis of triclabendazole resistance in Fasciola hepatica","UK - Department for Business, Energy and Industrial Strategy (BEIS)","682,720","594,132","USD","https://d-portal.org/ctrack.html#view=act&aid=GB-GOV-13-OODA-BBSRC-QK9NV7V-DSVXF5Z-P5TMN4U",5
"XM-DAC-41301-671662","Réponse d`urgence pour l`amélioration des moyens de subsistance des ménages vulnérables affectés par la sécheresse et la crise socio-économique dans le département du Nord-est d`Haïti.","Food and Agriculture Organization of the United Nations (FAO)","500,000","494,236","USD","https://d-portal.org/ctrack.html#view=act&aid=XM-DAC-41301-671662",3
"GB-GOV-13-OODA-BBSRC-JWSN6AS-FA27YB9-HUDNGLH","Improving the duration of immunity for FMD vaccines","UK - Department for Business, Energy and Industrial Strategy (BEIS)","52,064","51,665","USD","https://d-portal.org/ctrack.html#view=act&aid=GB-GOV-13-OODA-BBSRC-JWSN6AS-FA27YB9-HUDNGLH",4
"XI-IATI-EC_ECHO-ECHO/-AM/BUD/2018/91026","Food assistance to households facing a food emergency (IPC phase 4) and a food crisis (IPC phase 3) in Haiti.","European Commission - Humanitarian Aid & Civil Protection","3,984,520","6,450,976","USD","https://d-portal.org/ctrack.html#view=act&aid=XI-IATI-EC_ECHO-ECHO%2F-AM%2FBUD%2F2018%2F91026",3
"US-GOV-11-SHA70019IN0003","Crowd Control Strategic Planning","United States Department of State",-268,0,"USD","https://d-portal.org/ctrack.html#view=act&aid=US-GOV-11-SHA70019IN0003",3
"US-GOV-11-SHA70019IN0002","Crowd Control Strategic Planning","United States Department of State",-268,0,"USD","https://d-portal.org/ctrack.html#view=act&aid=US-GOV-11-SHA70019IN0002",3
"DE-1-199536020","Studies and Experts Fund","Germany - Ministry for Economic Cooperation and Development","2,338,822","1,844,233","USD","https://d-portal.org/ctrack.html#view=act&aid=DE-1-199536020",4
